,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,combination_course_key,course_student_combination_key,date_registration,date_unregistration
192,AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,AAA2013J,AAA2013J396872,-23.0,
193,AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,AAA2013J,AAA2013J398552,-57.0,
194,AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,AAA2013J,AAA2013J401869,-53.0,
195,AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA2013J,AAA2013J402470,-130.0,
196,AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,AAA2013J,AAA2013J404804,-129.0,
197,AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,AAA2013J,AAA2013J405088,-67.0,
198,AAA,2013J,405961,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,AAA2013J,AAA2013J405961,-170.0,-100.0
199,AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,AAA2013J,AAA2013J414117,-73.0,
200,AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,AAA2013J,AAA2013J415969,-60.0,172.0
201,AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,AAA2013J,AAA2013J420087,-15.0,
202,AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,AAA2013J,AAA2013J429958,-58.0,
203,AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,AAA2013J,AAA2013J441018,-52.0,
204,AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,AAA2013J,AAA2013J441888,-53.0,
205,AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,AAA2013J,AAA2013J442442,-32.0,119.0
206,AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,AAA2013J,AAA2013J444677,-38.0,
207,AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J470588,-43.0,73.0
208,AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,AAA2013J489455,-120.0,
209,AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,AAA2013J,AAA2013J494424,-38.0,
210,AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,AAA2013J,AAA2013J495284,-29.0,
211,AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J498857,-16.0,
212,AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,AAA2013J,AAA2013J508818,-156.0,
213,AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,AAA2013J,AAA2013J512460,-32.0,
214,AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,AAA2013J,AAA2013J544103,-127.0,
215,AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,AAA2013J,AAA2013J550383,-51.0,
216,AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,AAA2013J,AAA2013J564450,-43.0,
217,AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,AAA2013J,AAA2013J568601,-30.0,128.0
218,AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,AAA2013J,AAA2013J572652,-158.0,
219,AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,AAA2013J,AAA2013J580389,-22.0,
220,AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,AAA2013J,AAA2013J581129,-38.0,
221,AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,AAA2013J,AAA2013J588775,-17.0,
222,AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J591774,-46.0,
223,AAA,2013J,603861,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,AAA2013J,AAA2013J603861,-38.0,241.0
224,AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,AAA2013J,AAA2013J606143,-43.0,
225,AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,AAA2013J,AAA2013J704156,-29.0,
226,AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,AAA2013J,AAA2013J705379,-57.0,
227,AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,AAA2013J,AAA2013J721259,-73.0,23.0
228,AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,AAA2013J,AAA2013J749412,-138.0,
229,AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,AAA2013J,AAA2013J760729,-67.0,
230,AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J905042,-91.0,
231,AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2013J,AAA2013J949618,-59.0,
232,AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,AAA2013J,AAA2013J958987,-67.0,
233,AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,AAA2013J,AAA2013J968578,-170.0,
234,AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,AAA2013J,AAA2013J969076,-42.0,173.0
235,AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J971027,-62.0,
236,AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J978739,-108.0,
237,AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1035023,-87.0,
238,AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,AAA2013J,AAA2013J1105478,-144.0,
239,AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J1352868,-63.0,203.0
240,AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,AAA2013J,AAA2013J1401935,-35.0,
241,AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1402638,-195.0,
242,AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,AAA2013J,AAA2013J1414443,-169.0,
243,AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J1456619,-87.0,27.0
244,AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,AAA2013J,AAA2013J1465690,-38.0,
245,AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,AAA2013J,AAA2013J1472925,20.0,
246,AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1488959,-30.0,
247,AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1518989,-102.0,
248,AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1618738,-95.0,
249,AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,AAA2013J,AAA2013J1620151,-95.0,
250,AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,AAA2013J,AAA2013J1626710,-195.0,
251,AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1640609,-191.0,
252,AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J1686521,-124.0,37.0
253,AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1729319,-106.0,
254,AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1746134,-30.0,
255,AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,AAA2013J,AAA2013J1758449,-198.0,103.0
256,AAA,2013J,1763015,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J1763015,-58.0,-2.0
257,AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,AAA2013J,AAA2013J1765788,-43.0,
258,AAA,2013J,1801229,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,AAA2013J,AAA2013J1801229,-106.0,
259,AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1801641,-32.0,
260,AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1847830,-164.0,
261,AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,AAA2013J,AAA2013J1860318,-53.0,
262,AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1889511,-42.0,
263,AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,AAA2013J,AAA2013J1889577,-81.0,
264,AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,AAA2013J1894188,-57.0,
265,AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J1938355,-102.0,
266,AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,AAA2013J,AAA2013J1942396,-29.0,
267,AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J1970390,-108.0,240.0
268,AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,AAA2013J,AAA2013J1976139,-195.0,
269,AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,AAA2013J,AAA2013J2011876,-32.0,
270,AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2012966,-102.0,
271,AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2051699,-137.0,
272,AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,AAA2013J,AAA2013J2062879,-74.0,
273,AAA,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,AAA2013J,AAA2013J2065691,-16.0,138.0
274,AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J2073016,-65.0,173.0
275,AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2080474,-123.0,
276,AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,AAA2013J,AAA2013J2083877,-45.0,
277,AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,AAA2013J,AAA2013J2084066,-148.0,
278,AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2104505,-65.0,
279,AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,AAA2013J,AAA2013J2122180,-35.0,
280,AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,AAA2013J,AAA2013J2139353,-59.0,163.0
281,AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2143752,-46.0,
282,AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,AAA2013J,AAA2013J2146792,-59.0,
283,AAA,2013J,2149225,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,AAA2013J,AAA2013J2149225,-36.0,10.0
284,AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2153153,-49.0,
285,AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,AAA2013J,AAA2013J2155014,-32.0,
286,AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,AAA2013J,AAA2013J2164705,-43.0,
287,AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2171627,-50.0,
288,AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2182846,-113.0,
289,AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2194100,-108.0,
290,AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2197016,-35.0,
291,AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2208424,-66.0,
292,AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,AAA2013J,AAA2013J2229865,-116.0,
293,AAA,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,AAA2013J,AAA2013J2255601,-28.0,175.0
294,AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2268379,-74.0,
295,AAA,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2278464,-129.0,
296,AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,AAA2013J,AAA2013J2293923,-85.0,
297,AAA,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J2312620,-45.0,178.0
298,AAA,2013J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J2318055,-56.0,-19.0
299,AAA,2013J,2324976,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,AAA2013J2324976,-101.0,-50.0
300,AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,AAA2013J,AAA2013J2329342,-56.0,
301,AAA,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,AAA2013J,AAA2013J2339528,-57.0,
302,AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,AAA2013J,AAA2013J2342426,-38.0,
303,AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,AAA2013J,AAA2013J2344901,-24.0,
304,AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,AAA2013J,AAA2013J2358056,-102.0,
305,AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,AAA2013J,AAA2013J2358969,-53.0,58.0
306,AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,AAA2013J,AAA2013J2364471,-80.0,
307,AAA,2013J,2365101,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn,AAA2013J,AAA2013J2365101,-129.0,-80.0
308,AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,AAA2013J,AAA2013J2367155,-22.0,
309,AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2369266,-94.0,
310,AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,AAA2013J,AAA2013J2376496,-185.0,
311,AAA,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,AAA2013J,AAA2013J2391984,-101.0,242.0
312,AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,AAA2013J,AAA2013J2411661,-17.0,
313,AAA,2013J,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,AAA2013J,AAA2013J2411778,-35.0,220.0
314,AAA,2013J,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,AAA2013J,AAA2013J2412002,-38.0,
315,AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2412967,-73.0,
316,AAA,2013J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,AAA2013J,AAA2013J2429854,-52.0,114.0
317,AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2437837,-53.0,
318,AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2449878,-32.0,
319,AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,AAA2013J,AAA2013J2456480,-71.0,
320,AAA,2013J,2457256,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,AAA2013J,AAA2013J2457256,-50.0,
321,AAA,2013J,2458355,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2458355,-81.0,
322,AAA,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,AAA2013J,AAA2013J2460080,-52.0,
323,AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,AAA2013J,AAA2013J2461190,-11.0,
324,AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,AAA2013J,AAA2013J2469673,-22.0,
325,AAA,2013J,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,AAA2013J,AAA2013J2470694,-106.0,219.0
326,AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2479954,-46.0,
327,AAA,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2481901,-195.0,
328,AAA,2013J,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,AAA2013J,AAA2013J2482700,-59.0,
329,AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,AAA2013J,AAA2013J2486127,-144.0,
330,AAA,2013J,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,AAA2013J,AAA2013J2498700,-43.0,
331,AAA,2013J,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2516503,-65.0,
332,AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2518069,-105.0,
333,AAA,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,AAA2013J,AAA2013J2521459,-158.0,
334,AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,AAA2013J,AAA2013J2523736,-46.0,
335,AAA,2013J,2529279,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2529279,-67.0,
336,AAA,2013J,2532302,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2532302,-65.0,
337,AAA,2013J,2536991,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,AAA2013J,AAA2013J2536991,-87.0,
338,AAA,2013J,2542724,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,AAA2013J,AAA2013J2542724,-59.0,13.0
339,AAA,2013J,2550279,F,North Region,HE Qualification,,35-55,0,60,N,Pass,AAA2013J,AAA2013J2550279,-153.0,
340,AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2551220,-94.0,
341,AAA,2013J,2552472,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,AAA2013J,AAA2013J2552472,-38.0,199.0
342,AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2555340,-67.0,
343,AAA,2013J,2557283,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,AAA2013J,AAA2013J2557283,-80.0,
344,AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2559575,-31.0,
345,AAA,2013J,2562034,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2562034,-30.0,
346,AAA,2013J,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2566163,-91.0,
347,AAA,2013J,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2566592,-35.0,
348,AAA,2013J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,AAA2013J,AAA2013J2569324,-81.0,93.0
349,AAA,2013J,2574528,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,AAA2013J,AAA2013J2574528,-16.0,
350,AAA,2013J,2574583,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2574583,-63.0,
351,AAA,2013J,2576122,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,AAA2013J,AAA2013J2576122,-137.0,39.0
352,AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,AAA2013J,AAA2013J2578995,-62.0,
353,AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2586560,-94.0,
354,AAA,2013J,2594139,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2594139,-74.0,
355,AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2598871,-128.0,
356,AAA,2013J,2599352,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,AAA2013J,AAA2013J2599352,-106.0,
357,AAA,2013J,2600688,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2600688,-165.0,
358,AAA,2013J,2606098,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2606098,-102.0,
359,AAA,2013J,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,AAA2013J,AAA2013J2613116,-63.0,
360,AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2617002,-46.0,
361,AAA,2013J,2620584,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,AAA2013J,AAA2013J2620584,-109.0,
362,AAA,2013J,2639449,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,AAA2013J,AAA2013J2639449,-127.0,
363,AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2639540,-38.0,
364,AAA,2013J,2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,AAA2013J,AAA2013J2639641,-48.0,
365,AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2641155,-71.0,
366,AAA,2013J,2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2643002,-52.0,
367,AAA,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,AAA2013J,AAA2013J2645733,-100.0,
368,AAA,2013J,2649826,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,AAA2013J,AAA2013J2649826,-144.0,
369,AAA,2013J,2650282,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2650282,-29.0,
370,AAA,2013J,2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,AAA2013J2664024,-31.0,
371,AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2666246,-43.0,
372,AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,AAA2013J,AAA2013J2669816,-58.0,
373,AAA,2013J,2671132,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass,AAA2013J,AAA2013J2671132,-38.0,
374,AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,AAA2013J,AAA2013J2676809,-31.0,
375,AAA,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2678643,-25.0,
376,AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,AAA2013J,AAA2013J2685865,-101.0,
377,AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,AAA2013J,AAA2013J2688067,-31.0,
